hike_id,Parking Issues,Rocky Conditions,Snow/Icy Conditions,Lake/Waterfall/Pond,Easy Difficulty,Hard Difficulty,Bring Bug Spray,Family Friendly,Well Maintained
hike_601,0.0,0.0,1.0,1.0,0.0,0.9,0.0,1.0,0.0
hike_6010,21.0,80.0,6.0,10.0,15.0,33.900000000000006,4.199999999999999,24.5,14.6
hike_6011,8.1,14.0,5.0,37.0,26.0,5.800000000000001,0.2,29.000000000000004,12.0
hike_6012,14.0,12.0,0.0,12.0,14.0,6.5,0.0,15.5,2.0
hike_6013,18.0,68.0,4.1,3.0,15.0,13.399999999999999,4.0,16.599999999999998,3.0
hike_6014,12.0,19.0,2.0,0.0,15.0,6.7,3.3,24.6,16.3
hike_6015,5.0,30.0,3.0,0.0,5.0,8.3,0.0,2.9,3.3
hike_6016,32.0,24.0,2.0,42.0,44.0,11.099999999999996,2.0,29.200000000000003,4.0
hike_6017,4.0,9.0,2.0,0.0,12.0,6.2,2.0,21.8,14.0
hike_6018,7.0,14.0,1.0,1.0,15.0,8.1,1.0,16.299999999999997,12.0
hike_6019,11.0,3.0,0.0,2.0,8.0,10.6,3.0,11.599999999999996,13.0
hike_602,2.0,0.0,0.0,0.0,0.0,1.3,1.0,2.4,0.0
hike_6020,12.0,5.0,0.0,3.0,13.0,9.9,2.0,18.499999999999996,11.6
hike_6021,15.0,0.0,3.0,0.0,20.0,16.499999999999996,3.2,21.799999999999997,15.899999999999999
hike_6022,13.0,0.0,2.0,0.0,12.0,15.199999999999996,1.0,13.7,4.0
hike_6023,7.2,31.0,1.0,0.0,5.0,9.999999999999998,5.0,13.2,2.0
hike_6024,8.0,3.0,0.0,9.0,8.0,7.2,3.1,8.899999999999999,8.0
hike_6025,16.0,3.0,1.0,1.0,27.0,6.999999999999998,3.0,17.900000000000002,1.0
hike_6026,7.0,3.0,1.0,5.0,10.0,11.599999999999998,0.1,14.699999999999998,2.6
hike_6027,6.0,26.0,1.3,1.0,8.0,11.6,4.0,2.8,2.0
hike_6028,9.0,0.0,2.2,2.0,19.0,6.8,5.1,17.6,4.8
hike_6029,6.0,2.0,0.0,4.0,6.0,14.700000000000001,2.0,9.899999999999999,8.0
hike_603,0.0,2.0,0.0,0.0,6.0,1.2000000000000002,1.0,0.6,0.0
hike_6030,7.0,0.0,1.1,17.0,13.0,5.1,0.0,16.1,7.0
hike_6031,5.0,3.0,3.0,0.0,12.0,7.5,3.0,12.399999999999997,15.2
hike_6032,4.0,23.0,0.0,0.0,19.0,11.799999999999999,3.4,11.1,4.0
hike_6033,11.0,19.0,3.0,13.0,27.0,10.599999999999996,1.0,15.200000000000003,6.0
hike_6034,7.0,3.0,1.1,0.0,6.0,3.1,0.0,1.2,2.3
hike_6035,8.0,7.0,1.0,5.0,14.0,14.699999999999998,1.0,9.0,5.0
hike_6036,16.0,2.0,1.0,2.0,32.0,9.0,1.0,27.4,11.3
hike_6037,11.0,19.0,4.0,1.0,11.0,4.2,0.0,5.699999999999999,3.0
hike_6038,4.0,3.1,2.0,14.0,9.0,6.299999999999998,1.0,5.6,4.0
hike_6039,8.0,0.0,0.0,16.0,6.0,4.1,0.0,8.3,5.3
hike_604,0.0,1.0,0.0,1.0,1.0,1.3,2.0,0.0,0.0
hike_6040,2.0,5.0,0.0,0.0,3.0,2.6,1.0,0.8,0.0
hike_6041,3.0,10.0,0.0,1.0,9.0,4.6000000000000005,0.0,9.2,4.0
hike_6042,4.0,7.0,1.1,0.0,12.0,3.1,1.0,11.8,2.0
hike_6043,5.0,7.0,0.0,2.0,9.0,8.799999999999999,8.1,8.299999999999999,6.0
hike_6044,3.0,11.0,0.0,0.0,2.0,6.7,2.0,1.0999999999999999,2.0
hike_6045,10.0,1.0,0.0,19.0,17.0,7.9,2.0,11.799999999999999,4.0
hike_6046,15.0,7.0,1.0,1.0,8.0,6.1,1.1,11.100000000000001,6.0
hike_6047,5.0,2.0,1.0,3.0,5.0,4.9,4.0,5.1000000000000005,1.3
hike_6048,6.0,2.0,1.0,2.0,15.0,14.2,3.5,16.799999999999997,17.900000000000002
hike_6049,8.1,0.0,2.0,23.0,15.0,2.9000000000000004,1.0,10.4,8.0
hike_605,1.0,0.0,0.0,0.0,3.0,0.5,0.0,2.7,0.0
hike_6050,4.0,27.0,3.1,0.0,10.0,19.900000000000002,5.1,12.999999999999998,13.3
hike_6051,3.0,0.0,0.1,2.0,0.0,6.3,0.0,5.9,4.0
hike_6052,10.0,15.0,1.0,14.0,14.0,6.2,1.1,10.100000000000001,4.0
hike_6053,2.0,6.0,1.0,1.0,6.0,4.1,2.0,4.0,2.0
hike_6054,3.0,0.0,3.1,0.0,8.0,9.200000000000001,2.0,7.6000000000000005,7.0
hike_6055,5.0,16.0,4.0,4.0,4.0,6.400000000000001,0.0,3.0,5.0
hike_6056,8.0,0.1,1.0,2.0,12.0,19.5,1.0,16.7,8.3
hike_6057,6.0,7.0,0.0,4.0,13.0,10.299999999999999,1.0,7.799999999999999,0.3
hike_6058,5.0,0.0,4.0,1.0,10.0,2.7,4.0,13.2,7.0
hike_6059,6.0,6.0,0.0,0.0,2.0,4.199999999999999,2.0,7.399999999999999,6.6
hike_606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hike_6060,7.0,15.0,1.1,1.0,3.0,4.800000000000001,2.0,6.1,5.0
hike_6061,12.2,3.0,1.0,0.0,33.0,7.799999999999999,4.0,16.4,1.0
hike_6062,4.0,1.0,1.0,0.0,2.0,4.2,0.0,2.6,0.0
hike_6063,3.0,7.0,1.0,2.0,5.0,9.7,1.1,11.8,7.3
hike_6064,3.0,3.0,0.0,3.0,13.0,4.0,1.0,10.499999999999998,4.0
hike_6065,5.0,2.0,2.0,2.0,6.0,3.5,0.0,5.8,2.0
hike_6066,8.0,21.0,1.0,0.0,9.0,6.8999999999999995,0.2,8.3,6.0
hike_6067,7.0,0.0,1.0,16.0,19.0,2.5,2.0,17.1,4.3
hike_6068,2.0,3.0,1.0,0.0,2.0,3.7,1.0,2.9000000000000004,0.0
hike_6069,6.0,0.0,0.1,0.0,15.0,4.4,1.0,10.0,7.0
hike_607,1.0,1.0,1.0,1.0,1.0,2.2,0.0,2.8,2.0
hike_6070,3.0,2.0,0.0,1.0,7.0,3.7,0.0,6.0,5.0
hike_6071,8.0,20.0,0.0,0.0,8.0,8.799999999999999,1.0,6.0,2.3
hike_6072,5.0,1.0,0.1,1.0,10.0,4.4,1.0,12.100000000000001,3.0
hike_6073,4.0,4.0,0.0,5.0,4.0,0.0,1.0,2.0,1.0
hike_6074,7.0,4.0,1.0,1.0,13.0,9.7,1.0,9.799999999999999,2.0
hike_6075,5.0,0.0,1.0,15.0,8.0,6.0,2.0,7.4,7.8
hike_6076,8.0,4.0,0.0,0.0,7.0,6.2,0.0,8.7,2.3
hike_6077,7.0,20.0,2.0,8.0,7.0,13.4,2.0,13.600000000000001,5.3
hike_6078,2.0,2.0,0.0,0.0,2.0,0.1,0.0,0.5,0.0
hike_6079,11.0,0.0,2.0,0.0,1.0,3.4000000000000004,0.0,8.2,4.0
hike_608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hike_6080,4.0,6.0,0.0,0.0,7.0,3.6000000000000005,0.0,5.8,0.0
hike_6081,4.0,0.0,1.0,8.0,4.0,5.599999999999999,0.0,5.3999999999999995,2.3
hike_6082,9.0,4.0,0.1,7.0,11.0,10.100000000000001,2.0,11.2,8.0
hike_6083,2.0,1.0,0.0,2.0,2.0,1.7,0.1,2.1,1.0
hike_6084,11.0,12.0,2.0,0.0,14.0,7.3,1.0,13.6,0.0
hike_6085,3.0,8.0,1.0,1.0,7.0,4.3999999999999995,0.0,7.000000000000001,9.0
hike_6086,1.0,2.0,0.0,0.0,4.0,1.6,0.0,3.7,2.3
hike_6087,3.0,2.0,1.0,6.0,16.0,2.9000000000000004,2.7,10.9,6.3
hike_6088,6.0,0.0,1.0,0.0,3.0,7.8,0.1,10.1,3.0
hike_6089,4.0,7.0,4.0,0.0,7.0,5.8999999999999995,1.3,6.799999999999999,1.0
hike_609,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.8,0.0
hike_6090,3.0,5.0,0.0,0.0,2.0,4.0,0.0,3.6,0.0
hike_6091,3.0,15.0,2.0,1.0,6.0,9.4,3.1,12.500000000000002,2.3
hike_6092,1.0,15.0,0.0,0.0,1.0,7.499999999999999,0.0,0.30000000000000004,1.0
hike_6093,1.0,0.0,1.0,0.0,4.0,1.5000000000000002,0.0,5.9,2.0
hike_6094,15.0,6.0,0.0,1.0,9.0,3.4,1.0,6.8,3.0
hike_6095,2.0,25.0,3.0,5.0,8.0,17.299999999999997,1.0,17.1,3.3
hike_6096,10.0,10.0,4.0,1.0,7.0,14.399999999999999,3.0,11.599999999999998,8.2
hike_6097,8.0,8.0,0.0,0.0,3.0,4.8,0.0,0.4,5.3
hike_6098,6.0,5.0,0.0,3.0,6.0,7.1,1.1,8.399999999999999,6.0
hike_6099,8.0,4.0,1.4,6.0,5.0,11.199999999999998,2.0,4.3,7.3
hike_61,2.0,5.0,0.0,3.0,7.0,4.6,0.0,7.8,4.3
hike_610,3.0,0.0,0.0,0.0,2.0,1.7,0.0,2.5,0.3
hike_6100,2.0,4.0,0.0,0.0,2.0,3.9,0.0,1.5,1.0
hike_6101,3.0,6.0,1.0,0.0,5.0,2.8000000000000007,6.0,4.4,2.3
hike_6102,2.0,2.0,1.0,0.0,2.0,2.8,0.0,4.800000000000001,2.0
hike_6103,5.0,11.0,0.0,0.0,5.0,6.6000000000000005,3.0,3.4000000000000004,4.0
hike_6104,4.0,1.0,0.1,0.0,5.0,1.6000000000000003,2.0,8.100000000000001,1.3
hike_6105,2.0,0.0,2.0,3.0,6.0,7.2,2.0,14.8,8.3
hike_6106,4.0,0.0,0.0,2.0,1.0,2.7,0.0,3.9000000000000004,6.0
hike_6107,3.0,2.0,1.1,1.0,7.0,3.3000000000000003,1.0,11.099999999999996,3.0
hike_6108,3.0,2.0,1.0,1.0,5.0,0.3,2.0,3.3,0.0
hike_6109,2.0,3.0,0.0,0.0,10.0,3.8000000000000007,6.0,7.7,6.0
hike_611,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0
hike_6110,2.0,5.0,3.0,0.0,7.0,5.299999999999999,2.0,7.5,6.3
hike_6111,1.0,0.0,0.0,0.0,3.0,1.9000000000000001,0.0,1.6,4.0
hike_6112,5.0,18.0,2.0,12.0,4.0,9.9,1.1,3.8000000000000003,11.3
hike_6113,4.0,0.0,1.0,0.0,9.0,2.0,0.0,1.3,2.0
hike_6114,2.0,4.0,0.0,0.0,3.0,1.4000000000000001,0.0,0.5,0.0
hike_6115,4.0,16.0,2.0,0.0,3.0,1.2000000000000002,1.0,1.7,3.0
hike_6116,2.0,3.0,0.0,1.0,7.0,2.6000000000000005,3.2,13.7,7.0
hike_6117,0.0,1.0,0.0,0.0,2.0,1.4,0.0,0.6,1.0
hike_6118,3.0,0.0,0.0,1.0,7.0,0.4,3.0,8.2,3.0
hike_6119,2.0,3.0,0.0,1.0,0.0,1.1,0.0,0.7,1.0
hike_612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0
hike_6120,2.0,13.1,1.0,0.0,15.0,7.999999999999999,0.0,11.1,2.8999999999999995
hike_6121,3.0,11.0,0.0,0.0,4.0,7.9,1.0,0.8999999999999999,2.0
hike_6122,3.0,0.0,1.0,0.0,1.0,3.4,1.0,4.3,1.3
hike_6123,5.0,1.0,2.0,1.0,15.0,6.799999999999999,7.1,9.299999999999999,9.9
hike_6124,4.0,13.0,0.0,0.0,3.0,4.7,1.0,6.3999999999999995,5.0
hike_6125,2.0,1.0,0.0,6.0,4.0,5.0,0.0,1.0999999999999999,2.0
hike_6126,9.0,0.0,0.0,7.0,5.0,1.2000000000000002,0.0,6.3,4.0
hike_6127,3.0,0.0,1.0,0.0,7.0,4.999999999999999,2.0,5.1,2.0
hike_6128,3.0,2.0,0.0,2.0,6.0,1.3,1.7,5.9,1.3
hike_6129,3.0,1.0,2.0,1.0,3.0,2.9000000000000004,0.0,4.0,0.0
hike_613,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.6,0.0
hike_6130,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.7,2.5999999999999996
hike_6131,2.0,4.0,1.0,1.0,0.0,0.2,2.0,1.5,1.0
hike_6132,3.0,0.0,2.0,4.0,5.0,5.399999999999999,0.0,11.9,0.0
hike_6133,6.0,3.0,0.0,0.0,4.0,4.7,0.0,6.5,2.0
hike_6134,2.0,2.0,1.0,1.0,10.0,10.399999999999999,4.0,9.5,5.3
hike_6135,6.0,5.0,0.0,0.0,4.0,1.5,0.0,2.6,2.3
hike_6136,1.0,17.0,0.0,0.0,3.0,4.2,1.1,4.4,2.3
hike_6137,5.0,3.0,0.0,0.0,2.0,3.6,0.0,2.9,3.3
hike_6138,2.0,10.0,0.1,0.0,4.0,2.8000000000000003,1.0,5.3,2.0
hike_6139,6.0,3.0,0.0,0.0,7.0,5.0,2.0,8.4,4.0
hike_614,1.0,0.0,0.0,2.0,2.0,0.2,0.0,0.1,0.0
hike_6140,2.0,0.0,0.0,0.0,1.0,0.1,1.0,0.30000000000000004,3.0
hike_6141,1.0,7.0,0.0,1.0,1.0,2.2,1.0,2.2,1.0
hike_6142,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hike_6143,3.0,0.0,0.0,0.0,3.0,1.3,0.0,3.6999999999999997,1.0
hike_6144,1.0,0.0,1.0,0.0,1.0,4.1,0.0,2.2,2.0
hike_6145,3.0,1.0,1.0,1.0,1.0,3.4000000000000004,0.0,3.3000000000000003,0.0
hike_6146,3.0,6.0,0.0,0.0,9.0,4.199999999999999,1.0,6.800000000000001,1.0
hike_6147,0.0,1.0,0.0,0.0,3.0,0.1,0.0,1.7,0.0
hike_6148,2.0,0.0,0.0,0.0,6.0,0.8,0.0,4.4,4.0
hike_6149,2.0,0.0,0.0,0.0,2.0,0.1,0.0,3.1,0.0
hike_615,1.0,0.0,0.0,1.0,3.0,0.2,0.0,0.5,2.0
hike_6150,2.0,1.0,1.0,0.0,8.0,5.499999999999999,2.0,4.3999999999999995,5.0
hike_6151,1.0,6.0,1.0,1.0,2.0,6.0,2.0,0.8,1.0
hike_6152,1.0,0.0,0.0,0.0,9.0,2.0,2.0,7.8999999999999995,3.0
hike_6153,3.0,4.0,1.0,0.0,4.0,2.9000000000000004,0.0,2.2,0.0
hike_6154,2.0,1.0,0.0,0.0,0.0,1.4,0.0,0.8,1.0
hike_6155,5.0,1.0,0.0,0.0,4.0,8.3,2.0,9.6,16.0
hike_6156,1.0,1.0,0.1,0.0,3.0,2.0,0.0,3.9000000000000004,6.0
hike_6157,2.0,3.0,0.0,1.0,6.0,3.7,0.0,3.200000000000001,1.0
hike_6158,3.0,0.0,0.0,0.0,0.0,2.3,3.0,1.4,0.0
hike_6159,1.0,8.0,1.2,0.0,4.0,8.4,0.0,0.6000000000000001,3.3
hike_616,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3,0.0
hike_6160,2.0,3.0,0.0,0.0,2.0,1.2,0.0,1.1,0.0
hike_6161,1.0,6.0,0.0,0.0,7.0,6.599999999999999,0.0,5.4,4.3
hike_6162,5.0,21.0,3.0,0.0,16.0,3.1,2.1,14.299999999999999,2.9
hike_6163,0.0,7.0,1.0,5.0,5.0,12.699999999999998,1.0,2.9,1.0
hike_6164,7.0,1.0,0.0,2.0,7.0,3.7,0.1,4.2,2.0
hike_6165,1.0,3.0,0.0,3.0,8.0,2.8,1.1,6.0,3.0
hike_6166,2.0,16.0,1.0,0.0,3.0,6.6000000000000005,1.0,4.3,0.0
hike_6167,1.0,0.0,0.0,1.0,4.0,0.3,0.0,1.3,1.0
hike_6168,2.0,7.0,0.0,1.0,1.0,6.2,0.0,3.3000000000000003,2.3
hike_6169,0.0,2.0,0.0,0.0,1.0,0.5,0.0,1.1,2.0
hike_617,0.0,1.0,1.0,0.0,3.0,1.1,0.0,0.30000000000000004,1.0
hike_6170,2.0,5.0,0.0,0.0,0.0,2.2,1.0,1.2000000000000002,2.0
hike_6171,4.0,1.0,1.0,0.0,9.0,5.5,1.0,10.6,1.0
hike_6172,3.0,4.0,0.0,0.0,1.0,2.5000000000000004,1.0,2.5,2.0
hike_6173,0.0,3.0,3.0,9.0,9.0,3.0,1.0,2.6999999999999997,1.0
hike_6174,0.0,1.0,0.0,0.0,5.0,0.7,0.0,1.2,0.0
hike_6175,1.0,1.0,0.0,3.0,3.0,0.30000000000000004,0.0,0.30000000000000004,1.0
hike_6176,0.0,2.0,0.0,0.0,8.0,1.1,0.0,6.299999999999999,0.0
hike_6177,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.6,1.0
hike_6178,5.0,4.0,1.0,0.0,4.0,3.3000000000000003,1.0,2.1,2.0
hike_6179,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.4,0.0
hike_6180,2.0,1.0,0.0,4.0,2.0,1.0,0.0,1.5,1.0
hike_6181,0.0,1.0,0.0,1.0,1.0,1.9000000000000001,0.9,2.4000000000000004,1.0
hike_6182,1.0,3.0,0.0,0.0,2.0,2.0,0.0,1.2,3.0
hike_6183,3.0,7.0,0.0,9.0,4.0,14.2,0.1,9.599999999999998,1.0
hike_6184,2.0,1.0,0.0,6.0,2.0,1.1,0.0,3.5,0.0
hike_6185,4.0,3.0,0.0,0.0,3.0,4.6,0.0,5.499999999999999,1.3
hike_6186,1.0,5.0,1.0,1.0,3.0,9.1,3.0,7.1,2.0
hike_6187,5.0,1.0,1.1,0.0,4.0,2.4,1.0,4.7,2.0
hike_6188,2.0,3.0,1.0,0.0,6.0,4.799999999999999,4.2,6.3,7.0
hike_6189,4.0,1.0,1.0,0.0,6.0,3.6,2.0,0.9,2.0
hike_619,0.0,2.0,1.0,1.0,1.0,2.1,1.0,1.7000000000000002,0.0
hike_6190,2.0,3.0,0.0,3.0,3.0,3.0000000000000004,1.0,8.3,4.3
hike_6191,2.0,12.0,0.0,0.0,2.0,6.199999999999999,0.1,2.2,2.0
hike_6192,2.0,0.0,0.0,0.0,3.0,0.5,2.0,1.5,1.0
hike_6193,0.0,1.0,1.0,3.0,4.0,2.1,1.0,1.2000000000000002,1.3
hike_6194,2.0,0.0,0.0,7.0,5.0,0.1,0.0,5.800000000000001,3.0
hike_6195,1.0,1.0,0.1,0.0,1.0,2.4,0.0,1.5,3.0
hike_6196,0.0,5.0,0.0,0.0,0.0,1.9,0.0,1.0,0.0
hike_6197,1.0,2.0,0.0,0.0,1.0,3.2,0.0,1.0,1.0
hike_6198,1.0,0.0,1.1,0.0,6.0,1.1,2.0,4.0,1.3
hike_6199,2.0,4.0,0.0,0.0,0.0,0.1,0.0,1.3,1.0
hike_62,3.0,7.0,2.0,3.0,4.0,6.8999999999999995,1.0,2.8000000000000003,4.8
hike_620,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3,0.0
hike_6200,0.0,5.0,1.0,9.0,7.0,3.7,1.0,1.1000000000000003,2.0
hike_6201,3.0,5.0,0.0,1.0,4.0,0.4,1.0,1.0,2.0
hike_6202,0.0,0.0,0.0,6.0,2.0,0.2,0.0,1.3,0.0
hike_6203,1.0,0.0,2.0,0.0,4.0,2.4,0.0,7.8,2.0
hike_6204,3.0,5.0,0.0,0.0,5.0,4.5,1.0,1.1,0.0
hike_6205,1.0,19.0,3.0,1.0,6.0,3.5000000000000004,2.0,6.6000000000000005,0.0
hike_6206,1.0,3.0,0.0,1.0,0.0,2.0,0.0,2.4999999999999996,0.0
hike_6207,1.0,0.0,0.0,0.0,1.0,0.1,0.0,1.8000000000000003,0.0
hike_6208,2.0,0.0,0.1,2.0,3.0,1.6,1.0,2.3000000000000003,1.0
hike_6209,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hike_621,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0
hike_6210,4.0,0.1,0.0,0.0,8.0,7.1,4.0,11.0,4.3
hike_6211,1.0,4.0,0.0,0.0,3.0,1.2,0.0,0.3,0.0
hike_6212,5.0,0.0,0.0,1.0,9.0,1.2000000000000002,0.0,8.0,8.0
hike_6213,3.0,0.0,1.0,2.0,9.0,8.899999999999999,4.0,9.099999999999998,2.3
hike_6214,3.0,1.0,0.0,1.0,2.0,4.9,0.0,4.6000000000000005,0.0
hike_6215,3.0,5.0,2.0,3.0,2.0,4.0,1.0,3.1,2.3
hike_6216,3.0,7.0,0.0,0.0,6.0,0.7,1.0,2.6,2.0
hike_6217,3.0,9.0,1.6,1.0,3.0,3.8000000000000003,1.1,6.9,0.0
hike_6218,0.0,1.0,1.0,0.0,5.0,2.3000000000000003,1.0,4.699999999999999,3.0
hike_6219,0.0,1.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0
hike_622,2.0,0.0,0.0,0.0,2.0,1.5,4.0,1.5000000000000002,0.0
hike_6220,2.0,3.0,1.0,1.0,2.0,5.699999999999999,0.2,3.0,3.0
hike_6221,3.0,10.0,1.1,7.0,4.0,13.700000000000001,2.0,10.999999999999998,3.3
hike_6222,8.0,5.0,0.0,0.0,6.0,2.2,1.0,3.1,0.0
hike_6223,7.0,0.0,0.0,0.0,1.0,2.3,0.0,2.0,1.0
hike_6224,3.0,0.0,0.0,2.0,3.0,1.5,0.1,2.5,2.0
hike_6225,2.0,3.0,0.0,0.0,1.0,0.8,0.0,2.7,1.0
hike_6226,0.0,1.0,0.0,4.0,1.0,0.5,0.0,1.4,0.0
hike_6227,0.0,5.0,1.0,0.0,5.0,2.7,1.0,3.3,1.0
hike_6228,3.0,0.0,0.0,0.0,7.0,1.6,0.0,4.4,0.0
hike_6229,2.0,1.0,0.0,7.0,7.0,0.7999999999999999,1.0,1.7,2.0
hike_623,0.0,0.0,0.0,5.0,3.0,0.1,2.0,1.5999999999999999,1.0
hike_6230,5.0,5.0,0.0,0.0,8.0,3.7,1.0,4.300000000000001,3.0
hike_6231,1.0,1.0,0.0,3.0,1.0,2.1,0.1,1.4,0.0
hike_6232,2.0,1.0,0.0,0.0,7.0,2.2,0.1,2.2000000000000006,0.3
hike_6233,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.9,1.0
hike_6234,2.0,11.0,1.0,5.0,9.0,3.5000000000000004,4.0,3.6000000000000005,2.3
hike_6235,1.0,4.0,0.0,3.0,2.0,5.2,1.0,1.0,1.0
hike_6236,1.0,0.0,0.0,0.0,1.0,1.2000000000000002,0.0,0.1,0.0
hike_6237,2.0,10.0,0.0,0.0,2.0,3.3000000000000003,1.0,1.8,0.0
hike_6238,4.0,1.0,0.0,0.0,9.0,1.4,1.0,3.8000000000000007,1.0
hike_6239,2.0,3.0,0.0,0.0,1.0,3.7,0.1,2.7,1.0
hike_624,0.0,4.0,0.0,0.0,2.0,1.1,0.0,0.1,2.0
hike_6240,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.9000000000000004,0.0
hike_6241,0.0,0.0,0.0,0.0,1.0,2.2,0.0,2.5999999999999996,1.0
hike_6242,3.0,0.0,0.0,1.0,2.0,1.5000000000000002,0.1,2.1,0.0
hike_6243,2.0,5.0,0.1,0.0,9.0,4.1,0.0,4.1,2.0
hike_6244,3.0,1.0,0.1,5.0,5.0,0.6,1.0,3.4,5.0
hike_6245,2.0,0.0,1.0,4.0,5.0,3.9,3.0,2.9000000000000004,2.0
hike_6246,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.9000000000000001,1.0
hike_6247,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3
hike_6248,1.0,2.0,0.0,3.0,1.0,3.0,0.0,3.4000000000000004,3.0
hike_6249,3.0,0.0,1.0,0.0,6.0,2.5999999999999996,0.0,4.9,2.0
hike_625,2.0,2.0,7.0,0.0,2.0,4.3,0.0,1.4000000000000001,0.6
hike_6250,1.0,3.0,1.0,1.0,5.0,0.1,0.0,2.3,1.0
hike_6251,2.0,5.0,0.0,0.0,0.0,1.0,0.0,6.2,0.0
hike_6252,0.0,1.0,0.0,0.0,2.0,1.4,2.0,1.6000000000000003,5.0
hike_6253,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.30000000000000004,0.0
hike_6254,2.0,0.0,0.0,0.0,2.0,3.5000000000000004,2.0,5.7,0.0
hike_6255,1.0,0.0,0.0,8.0,3.0,2.7,1.0,4.5,4.3
hike_6256,0.0,0.0,0.0,0.0,1.0,2.7,0.0,1.9,1.3
hike_6257,0.0,6.0,0.0,1.0,2.0,3.3000000000000003,1.0,3.1,4.3
hike_6258,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0
hike_6259,4.0,9.0,0.0,0.0,0.0,2.6,1.0,3.6,2.0
hike_626,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0
hike_6260,1.0,0.0,0.0,5.0,3.0,4.800000000000001,1.0,6.699999999999999,3.0
hike_6261,1.0,0.0,0.0,0.0,2.0,4.300000000000001,0.0,2.0,0.0
hike_6262,0.0,2.0,0.0,0.0,4.0,0.4,0.0,1.2999999999999998,4.3
hike_6263,2.0,1.0,0.0,0.0,7.0,4.4,1.0,5.8,4.0
hike_6264,2.0,2.0,3.0,0.0,2.0,4.6000000000000005,3.0,6.800000000000001,3.0
hike_6265,1.0,1.0,0.0,5.0,5.0,1.7,0.0,4.2,2.0
hike_6266,0.0,4.0,1.0,0.0,3.0,1.7999999999999998,0.0,2.6000000000000005,0.0
hike_6267,2.0,0.0,0.0,5.0,2.0,0.0,2.3,0.9,1.0
hike_6268,3.0,8.0,0.0,0.0,2.0,2.7,1.0,0.7,1.0
hike_6269,1.0,4.0,0.0,0.0,1.0,2.8,1.0,1.2,1.0
hike_627,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
hike_6270,0.0,5.0,0.0,0.0,6.0,1.2,0.0,0.6,1.0
hike_6271,1.0,1.0,0.0,0.0,4.0,2.9,0.1,1.0,4.3
hike_6272,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.30000000000000004,0.0
hike_6273,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.5000000000000002,1.0
hike_6274,5.0,10.0,0.0,0.0,7.0,2.8,0.0,5.700000000000001,3.3
hike_6275,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
hike_6276,3.0,6.0,1.0,0.0,9.0,0.30000000000000004,0.0,4.500000000000001,1.0
hike_6277,0.0,1.0,1.0,0.0,0.0,1.2000000000000002,0.1,1.7000000000000002,1.0
hike_6278,9.0,0.0,2.0,6.0,9.0,6.1,7.0,8.000000000000002,4.0
hike_6279,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
hike_628,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0
hike_6280,0.0,1.0,2.0,0.0,7.0,1.0,0.0,3.7000000000000006,1.6
hike_6281,2.0,0.0,2.0,0.0,3.0,1.8,1.0,6.3,4.3
hike_6282,1.0,0.0,0.0,0.0,0.0,0.6,0.4,2.1,0.0
hike_6283,1.0,0.0,0.0,1.0,1.0,0.3,0.0,0.4,0.0
hike_6284,2.0,4.0,0.0,2.0,2.0,1.0,0.0,1.5,0.0
hike_6285,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.4,0.0
hike_6286,3.0,0.0,0.0,0.0,2.0,2.4,1.0,1.2000000000000002,1.0
hike_6287,1.0,2.0,0.0,3.0,3.0,0.9,0.0,4.8,1.0
hike_6288,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.3,0.0
hike_6289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0
hike_629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
