hike_id,Bring Bug Spray,Easy Difficulty,Family Friendly,Hard Difficulty,Lake/Waterfall/Pond,Parking Issues,Rocky Conditions,Snow/Icy Conditions,Well Maintained
hike_16008,0,1,1,1,0,0,0,0,0
hike_15204,0,0,1,1,1,0,0,0,0
hike_15205,0,0,1,1,1,0,0,0,0
hike_15206,0,1,0,1,0,0,0,0,1
hike_15207,1,0,1,0,0,0,1,0,0
hike_15208,0,1,1,1,0,0,0,0,0
hike_15209,0,0,1,1,0,0,1,0,0
hike_15210,1,0,1,0,0,0,0,0,1
hike_15211,0,1,1,0,1,0,0,0,0
hike_15212,0,0,1,1,0,0,0,1,0
hike_15285,0,1,0,1,0,0,0,0,1
hike_15213,0,1,1,0,0,0,1,0,0
hike_15214,1,0,1,0,0,0,0,0,1
hike_15215,0,1,0,0,0,0,0,1,1
hike_15216,0,1,1,0,0,0,0,0,1
hike_15217,0,1,0,1,1,0,0,0,0
hike_15218,0,1,1,0,0,0,0,0,1
hike_16009,0,0,1,1,1,0,0,0,0
hike_15219,0,1,0,0,1,0,1,0,0
hike_15220,0,0,1,0,1,0,0,0,1
hike_15221,0,1,1,0,1,0,0,0,0
hike_15222,0,1,1,0,0,0,0,0,1
hike_15223,0,1,1,0,1,0,0,0,0
hike_15224,0,0,1,1,0,0,1,0,0
hike_15225,0,1,0,0,0,1,1,0,0
hike_15226,0,1,0,1,1,0,0,0,0
hike_15227,0,1,1,0,0,0,0,0,1
hike_15228,0,1,1,0,1,0,0,0,0
hike_15229,0,1,1,1,0,0,0,0,0
hike_15230,0,0,1,1,1,0,0,0,0
hike_16010,0,0,1,1,0,0,1,0,0
hike_15231,0,1,0,1,0,0,1,0,0
hike_15232,0,0,1,0,0,0,1,0,1
hike_15234,0,1,1,0,0,0,0,0,1
hike_15235,0,1,1,0,1,0,0,0,0
hike_15236,0,0,1,1,0,0,0,0,1
hike_15237,0,0,1,1,0,0,1,0,0
hike_15238,1,1,0,0,0,0,0,1,0
hike_15239,0,0,1,1,0,0,0,0,1
hike_15240,0,1,1,0,1,0,0,0,0
hike_15241,0,1,0,1,0,0,1,0,0
hike_16011,0,1,1,0,1,0,0,0,0
hike_15242,1,0,1,0,0,0,0,0,1
hike_15243,0,1,0,1,1,0,0,0,0
hike_15246,0,0,1,1,0,0,0,0,1
hike_15247,0,1,1,0,0,0,1,0,0
hike_15248,0,1,0,1,0,0,1,0,0
hike_16012,0,0,1,0,1,0,1,0,0
hike_15249,0,0,1,0,0,0,1,1,0
hike_15250,0,0,1,1,0,0,1,0,0
hike_15251,0,1,1,1,0,0,0,0,0
hike_15252,1,0,1,0,0,0,0,0,1
hike_15253,0,0,1,0,1,0,0,0,1
hike_15254,0,0,1,0,0,0,1,0,1
hike_17002,0,0,0,0,1,1,1,0,0
hike_15296,0,1,1,0,0,0,0,0,1
hike_15255,0,1,1,1,0,0,0,0,0
hike_15256,0,0,1,1,1,0,0,0,0
hike_15257,1,0,1,0,0,0,0,0,1
hike_15258,1,1,0,0,0,0,0,0,1
hike_16013,0,0,1,0,1,0,1,0,0
hike_15259,0,1,0,1,0,0,0,0,1
hike_15260,0,1,0,1,0,0,1,0,0
hike_15261,0,0,0,1,0,0,1,0,1
hike_15262,0,1,0,1,0,0,1,0,0
hike_15263,1,0,1,0,0,0,0,0,1
hike_15264,0,0,1,0,1,0,0,0,1
hike_16014,0,0,1,1,1,0,0,0,0
hike_15265,0,0,1,0,0,1,0,0,1
hike_15266,0,0,1,1,0,0,1,0,0
hike_15267,0,0,0,1,1,0,1,0,0
hike_15268,0,1,1,0,1,0,0,0,0
hike_15269,1,0,1,0,0,0,0,1,0
hike_15270,0,1,1,1,0,0,0,0,0
hike_15271,0,1,1,0,0,0,0,0,1
hike_15272,0,0,1,1,0,0,0,0,1
hike_15273,1,0,1,0,0,0,0,0,1
hike_15274,1,1,0,0,0,0,0,0,1
hike_16015,0,0,0,1,1,0,1,0,0
hike_20453,1,0,1,0,0,0,0,0,1
hike_15275,0,1,1,0,1,0,0,0,0
hike_15276,0,0,1,1,0,0,0,1,0
hike_15277,0,0,0,0,1,1,1,0,0
hike_15278,0,1,1,0,0,0,1,0,0
hike_15279,0,0,1,1,0,0,0,0,1
hike_15280,0,0,1,0,0,0,1,0,1
hike_15281,0,0,1,0,1,0,0,0,1
hike_15282,0,0,1,1,0,0,0,0,1
hike_15283,0,0,1,1,0,0,0,0,1
hike_16016,0,1,1,0,1,0,0,0,0
hike_15284,0,1,1,1,0,0,0,0,0
hike_20549,0,0,1,0,1,0,0,0,1
hike_15286,0,1,0,1,1,0,0,0,0
hike_15287,0,1,1,0,0,0,0,0,1
hike_16017,0,1,1,0,1,0,0,0,0
hike_15288,0,1,1,1,0,0,0,0,0
hike_15289,0,0,1,1,0,0,0,0,1
hike_15290,0,0,0,0,0,0,0,0,0
hike_15291,0,1,0,0,0,1,1,0,0
hike_15292,0,1,0,1,0,0,0,1,0
hike_15293,0,1,1,0,0,0,0,0,1
hike_15294,1,0,1,0,0,0,0,0,1
hike_15295,0,0,1,1,1,0,0,0,0
hike_16018,1,1,1,0,0,0,0,0,0
hike_15297,0,0,0,1,0,1,0,0,1
hike_15298,0,1,1,0,1,0,0,0,0
hike_15299,0,0,0,1,1,0,0,0,1
hike_15300,0,0,1,0,1,0,0,1,0
hike_15301,0,0,1,1,0,0,0,0,1
hike_15302,0,1,0,0,1,0,0,0,1
hike_15303,0,1,0,1,1,0,0,0,0
hike_16019,0,1,1,0,1,0,0,0,0
hike_15304,0,1,0,0,0,0,0,1,1
hike_15305,0,0,1,0,0,0,1,0,1
hike_15306,0,1,0,1,0,0,0,0,1
hike_15307,0,0,1,1,0,0,0,0,1
hike_15308,0,0,0,0,0,0,0,0,0
hike_15309,0,1,1,0,0,0,0,0,1
hike_15310,0,1,1,0,0,0,0,0,1
hike_15311,0,0,1,0,1,0,0,0,1
hike_15312,1,0,0,1,0,0,1,0,0
hike_15313,0,0,0,0,1,0,1,0,1
hike_15314,0,0,1,1,1,0,0,0,0
hike_15315,0,1,1,0,1,0,0,0,0
hike_15316,0,0,1,1,0,0,0,0,1
hike_15317,0,1,0,1,0,0,0,0,1
hike_15318,0,1,1,1,0,0,0,0,0
hike_15319,0,0,0,0,0,0,0,0,0
hike_15320,0,1,0,0,1,0,0,0,1
hike_16020,0,0,1,0,1,0,1,0,0
hike_15321,0,1,1,0,0,0,0,0,1
hike_15322,0,0,1,1,0,0,0,0,1
hike_15323,0,1,0,1,0,0,0,0,1
hike_15324,0,1,0,0,1,0,0,0,1
hike_15325,1,0,1,0,0,0,0,0,1
hike_16021,0,1,1,0,1,0,0,0,0
hike_15326,0,0,1,1,0,0,1,0,0
hike_15327,0,1,0,0,1,1,0,0,0
hike_15328,0,0,1,1,0,0,1,0,0
hike_15329,0,0,0,0,0,0,0,0,0
hike_15330,0,1,1,0,0,0,0,0,1
hike_15331,0,0,0,0,0,0,0,0,0
hike_15332,0,0,1,0,1,0,0,0,1
hike_15333,0,0,1,1,0,0,0,1,0
hike_15334,0,0,1,1,0,0,0,0,1
hike_15335,0,0,1,1,0,0,0,0,1
hike_15336,0,0,1,1,0,0,1,0,0
hike_15337,0,0,0,0,0,0,0,0,0
hike_15338,0,1,0,1,0,0,0,0,1
hike_15339,0,0,0,1,1,0,0,0,1
hike_15340,0,1,1,1,0,0,0,0,0
hike_15341,1,0,1,0,0,0,0,0,1
hike_15342,0,1,0,0,1,0,0,0,1
hike_15343,0,0,1,0,0,1,0,0,1
hike_15344,1,0,1,0,0,0,0,0,1
hike_16022,0,1,1,0,1,0,0,0,0
hike_15345,0,1,1,0,1,0,0,0,0
hike_15346,0,1,1,1,0,0,0,0,0
hike_15347,0,1,1,1,0,0,0,0,0
hike_15348,0,1,0,1,0,0,0,0,1
hike_15349,0,0,1,1,0,0,1,0,0
hike_15350,0,1,1,1,0,0,0,0,0
hike_15351,0,0,0,0,0,0,0,0,0
hike_15406,0,1,1,0,0,0,0,0,1
hike_15352,1,1,1,0,0,0,0,0,0
hike_15353,0,0,1,1,0,0,0,0,1
hike_15354,0,0,1,1,0,0,1,0,0
hike_15355,0,0,1,0,0,0,1,0,1
hike_15356,0,1,1,0,0,0,1,0,0
hike_15357,0,0,1,0,0,0,1,0,1
hike_15358,0,1,1,1,0,0,0,0,0
hike_16023,0,1,1,0,1,0,0,0,0
hike_15359,1,0,1,0,0,0,1,0,0
hike_15360,0,1,0,1,1,0,0,0,0
hike_15361,0,1,1,0,0,0,1,0,0
hike_15362,0,1,1,0,0,0,0,0,1
hike_15363,0,1,1,1,0,0,0,0,0
hike_15364,0,1,0,1,0,0,1,0,0
hike_15365,0,1,0,1,1,0,0,0,0
hike_15366,0,0,1,0,0,1,0,0,1
hike_15367,0,0,0,0,0,0,0,0,0
hike_15368,0,0,1,1,0,0,1,0,0
hike_16024,0,1,1,0,1,0,0,0,0
hike_15369,0,1,1,0,0,0,0,0,1
hike_15370,0,1,1,0,0,0,0,0,1
hike_15371,0,1,1,0,0,0,1,0,0
hike_15372,0,0,1,1,0,1,0,0,0
hike_15373,0,0,0,0,0,0,0,0,0
hike_20790,0,0,1,0,0,0,0,1,1
hike_16025,0,0,1,1,0,0,1,0,0
hike_15374,1,0,1,0,0,0,0,0,1
hike_15375,0,0,1,0,0,0,1,0,1
hike_15376,0,1,0,1,0,0,1,0,0
hike_15377,0,1,1,0,0,0,0,0,1
hike_15378,0,0,0,0,0,0,0,0,0
hike_15379,0,1,0,0,1,0,0,0,1
hike_15380,1,0,1,0,0,0,0,0,1
hike_15381,0,0,1,1,0,0,0,0,1
hike_15382,0,0,0,0,1,1,1,0,0
hike_15383,1,0,1,1,0,0,0,0,0
hike_15384,0,0,1,1,0,0,0,0,1
hike_15450,0,0,0,0,0,0,0,0,0
hike_15385,0,0,0,0,0,0,0,0,0
hike_16026,0,1,1,0,1,0,0,0,0
hike_15386,0,1,0,1,1,0,0,0,0
hike_15387,1,0,1,0,0,0,0,0,1
hike_15388,0,0,0,0,1,0,1,0,1
hike_15389,0,0,1,1,0,0,0,0,1
hike_15390,1,1,0,0,0,0,0,0,1
hike_15391,0,1,1,0,1,0,0,0,0
hike_15392,0,1,0,1,0,0,1,0,0
hike_16027,0,1,0,1,1,0,0,0,0
hike_15393,0,1,1,1,0,0,0,0,0
hike_15449,0,0,0,0,0,0,0,0,0
hike_15394,0,0,1,1,0,0,1,0,0
hike_15395,0,1,0,0,1,0,0,0,1
hike_15396,0,1,1,0,0,0,0,0,1
hike_15397,0,1,1,0,0,0,0,0,1
hike_15398,0,1,1,0,0,0,0,0,1
hike_15399,0,0,1,1,0,1,0,0,0
hike_15400,0,0,0,1,0,1,0,0,1
hike_15401,0,1,1,0,0,0,0,0,1
hike_15402,0,0,1,0,0,1,0,0,1
hike_15403,0,0,1,0,1,0,1,0,0
hike_15404,0,0,1,0,0,0,0,1,1
hike_15405,0,1,1,0,0,0,1,0,0
hike_15407,1,0,1,0,0,0,0,0,1
hike_15408,0,0,0,1,1,0,0,0,1
hike_15409,0,1,1,0,0,1,0,0,0
hike_15410,0,0,0,1,0,0,1,0,1
hike_16028,0,1,1,0,0,1,0,0,0
hike_15411,0,0,0,0,0,0,1,1,1
hike_15412,1,0,1,0,0,0,0,0,1
hike_15413,0,0,1,1,0,0,0,0,1
hike_15414,0,1,0,0,1,0,0,0,1
hike_15415,0,1,1,0,0,0,0,0,1
hike_15416,0,0,0,0,0,1,1,0,1
hike_15417,0,1,0,1,0,1,0,0,0
hike_16029,1,1,1,0,0,0,0,0,0
hike_15418,0,0,1,0,0,0,1,0,1
hike_15419,1,0,1,0,1,0,0,0,0
hike_15420,0,0,0,0,0,0,0,0,0
hike_15421,0,0,1,1,0,0,0,0,1
hike_15422,0,1,0,1,1,0,0,0,0
hike_15423,1,0,1,0,0,0,0,0,1
hike_16030,0,0,0,1,1,1,0,0,0
hike_15424,0,0,0,0,0,0,0,0,0
hike_15425,0,0,1,1,0,0,1,0,0
hike_15426,1,0,1,0,0,0,0,0,1
hike_15427,1,0,1,1,0,0,0,0,0
hike_15428,0,1,1,0,0,0,0,0,1
hike_15429,0,1,0,1,0,0,0,0,1
hike_15430,0,0,0,0,0,0,0,0,0
hike_16031,0,1,0,1,1,0,0,0,0
hike_15431,0,1,1,0,0,0,0,0,1
hike_15432,0,1,1,0,0,0,1,0,0
hike_15433,0,0,0,0,0,0,0,0,0
hike_15434,0,1,0,0,1,0,1,0,0
hike_15435,0,0,0,0,0,0,0,0,0
hike_15436,0,0,0,0,0,0,0,0,0
hike_15437,0,1,1,0,0,0,0,0,1
hike_15438,1,0,1,0,0,0,0,0,1
hike_15439,0,0,1,1,0,0,0,0,1
hike_15440,0,0,0,0,0,0,0,0,0
hike_15441,1,0,1,0,0,0,0,0,1
hike_15442,1,0,1,0,0,0,0,0,1
hike_15443,0,0,1,1,0,0,1,0,0
hike_15444,1,0,1,0,0,0,0,0,1
hike_16032,0,1,1,1,0,0,0,0,0
hike_15445,0,0,0,0,0,0,0,0,0
hike_15446,0,0,0,0,0,0,0,0,0
hike_17003,0,0,0,0,1,0,1,1,0
hike_15447,0,0,0,0,0,0,0,0,0
hike_15448,0,1,1,0,1,0,0,0,0
hike_16033,0,1,0,0,1,0,1,0,0
hike_15452,0,1,1,0,0,0,1,0,0
hike_15453,1,0,1,0,0,0,0,0,1
hike_15454,0,1,1,0,0,0,1,0,0
hike_15455,0,1,1,0,1,0,0,0,0
hike_15456,0,0,1,0,0,0,1,0,1
hike_15457,1,0,1,0,0,0,0,0,1
hike_15458,0,1,1,0,0,0,0,0,1
hike_16034,0,0,1,1,0,1,0,0,0
hike_15459,1,0,1,0,0,0,0,0,1
hike_15460,0,0,0,0,0,0,0,0,0
hike_15461,1,0,1,0,0,0,0,0,1
hike_15463,0,0,0,0,0,0,0,0,0
hike_15464,1,0,1,0,0,0,0,0,1
hike_15465,0,1,1,0,0,0,0,0,1
hike_15466,0,0,0,0,0,0,0,0,0
hike_15467,1,0,1,0,0,0,0,0,1
hike_15468,1,0,1,0,0,0,1,0,0
hike_15469,0,0,0,0,0,1,1,0,1
hike_15470,0,1,1,0,0,0,0,0,1
hike_15471,0,0,0,0,0,0,0,0,0
hike_15472,0,0,0,0,0,0,0,0,0
hike_16035,0,1,1,1,0,0,0,0,0
hike_16036,0,0,1,1,1,0,0,0,0
hike_17004,0,0,0,1,0,1,0,1,0
hike_16037,0,1,1,0,1,0,0,0,0
hike_16038,0,1,0,1,1,0,0,0,0
hike_16039,0,1,1,0,1,0,0,0,0
hike_16040,0,1,1,0,1,0,0,0,0
hike_16041,0,0,0,1,0,1,0,0,1
hike_17005,0,0,0,1,1,1,0,0,0
hike_16042,0,1,1,0,0,0,0,0,1
hike_16043,0,1,0,1,1,0,0,0,0
hike_16044,0,0,1,1,0,0,1,0,0
hike_16045,0,1,1,1,0,0,0,0,0
hike_17006,0,1,1,0,0,1,0,0,0
hike_16046,0,1,1,0,1,0,0,0,0
hike_16047,0,1,1,0,1,0,0,0,0
hike_17007,1,0,0,1,1,0,0,0,0
hike_16048,0,1,1,0,1,0,0,0,0
hike_16049,1,0,0,0,1,0,0,0,1
hike_16050,0,1,1,0,1,0,0,0,0
hike_17008,0,0,0,1,0,1,1,0,0
hike_16051,0,1,0,0,1,0,0,0,1
hike_16052,0,0,1,1,0,0,0,0,1
hike_16053,0,0,1,0,1,0,1,0,0
hike_16054,0,1,1,0,1,0,0,0,0
hike_17009,0,0,0,1,1,0,1,0,0
hike_16055,0,1,1,1,0,0,0,0,0
hike_16056,0,1,1,0,0,0,1,0,0
hike_16057,0,1,1,0,0,0,0,0,1
hike_16058,0,1,1,1,0,0,0,0,0
hike_17010,0,0,0,1,1,0,0,1,0
hike_16059,0,1,1,0,0,1,0,0,0
hike_16060,0,0,1,1,1,0,0,0,0
hike_16061,0,1,1,1,0,0,0,0,0
hike_16062,0,1,1,1,0,0,0,0,0
hike_16063,0,1,1,0,1,0,0,0,0
hike_16064,0,0,1,0,1,0,1,0,0
hike_16065,1,0,1,0,0,1,0,0,0
hike_17011,0,0,0,1,0,1,1,0,0
hike_16066,0,1,1,0,0,0,1,0,0
hike_16067,0,1,1,1,0,0,0,0,0
hike_16068,0,1,1,0,1,0,0,0,0
hike_16069,0,0,1,1,0,0,1,0,0
hike_16070,0,1,1,1,0,0,0,0,0
hike_16071,0,1,0,0,1,0,1,0,0
hike_17012,0,0,0,1,0,1,0,1,0
hike_16072,0,0,0,1,1,0,1,0,0
hike_16073,0,0,0,1,0,0,1,0,1
hike_16074,0,1,1,1,0,0,0,0,0
hike_16075,0,1,1,1,0,0,0,0,0
hike_16076,0,1,0,0,1,0,1,0,0
hike_17013,0,0,0,1,1,0,0,1,0
hike_16077,0,0,1,1,0,0,0,0,1
hike_16078,1,1,1,0,0,0,0,0,0
hike_16079,0,1,1,0,1,0,0,0,0
hike_16080,0,1,0,0,1,0,1,0,0
hike_17014,0,0,0,1,1,0,0,1,0
hike_16081,0,1,1,0,1,0,0,0,0
hike_16082,1,0,1,1,0,0,0,0,0
hike_16083,0,1,1,0,0,0,0,0,1
hike_16084,0,0,1,1,0,0,1,0,0
hike_16085,0,1,1,0,0,0,0,0,1
hike_17015,0,1,1,0,0,0,0,1,0
hike_16086,0,0,0,0,1,1,0,0,1
hike_16087,0,1,1,1,0,0,0,0,0
hike_16088,0,1,1,0,1,0,0,0,0
hike_16089,0,0,1,0,1,0,0,0,1
hike_16090,1,0,0,1,1,0,0,0,0
hike_16091,0,1,1,0,1,0,0,0,0
hike_16092,0,1,1,0,0,0,0,0,1
hike_16093,0,1,0,1,1,0,0,0,0
hike_16094,1,1,1,0,0,0,0,0,0
hike_16095,0,1,1,0,1,0,0,0,0
hike_16096,0,1,1,0,0,0,0,0,1
hike_17016,0,1,1,0,1,0,0,0,0
hike_16097,1,1,1,0,0,0,0,0,0
hike_16098,0,0,1,1,1,0,0,0,0
hike_16110,1,1,1,0,0,0,0,0,0
hike_16099,1,1,1,0,0,0,0,0,0
hike_16100,0,1,1,1,0,0,0,0,0
hike_16101,0,0,1,1,0,0,1,0,0
hike_16102,0,0,1,1,0,0,1,0,0
hike_16103,0,1,1,0,0,0,0,0,1
hike_16104,0,1,0,1,1,0,0,0,0
hike_16105,1,0,0,1,0,0,0,0,1
hike_16106,0,0,1,1,0,0,0,0,1
hike_16107,0,1,0,1,0,0,1,0,0
hike_16108,0,1,1,0,0,0,1,0,0
hike_16109,0,1,0,0,1,0,1,0,0
hike_17017,0,0,1,1,0,0,0,1,0
hike_16111,0,1,1,0,0,0,1,0,0
hike_16112,0,1,1,1,0,0,0,0,0
hike_16113,0,0,0,1,1,0,1,0,0
hike_16114,0,1,0,0,1,0,1,0,0
hike_16115,1,0,0,0,1,0,1,0,0
hike_16116,0,0,1,1,0,0,1,0,0
hike_16117,0,1,1,0,0,1,0,0,0
hike_16118,0,1,0,1,0,0,1,0,0
hike_16119,0,0,1,1,0,0,0,0,1
hike_16120,0,1,1,0,1,0,0,0,0
hike_16121,0,1,0,0,1,0,0,0,1
hike_17018,0,0,0,1,1,0,0,1,0
hike_16122,0,0,1,1,0,0,0,0,1
hike_16123,0,0,1,1,0,0,0,0,1
hike_16124,0,1,1,1,0,0,0,0,0
hike_16125,0,1,1,0,1,0,0,0,0
hike_16126,0,1,1,1,0,0,0,0,0
hike_16127,0,0,0,1,0,1,1,0,0
hike_17019,0,0,1,1,0,0,0,1,0
hike_16128,0,1,1,0,0,0,0,0,1
hike_16129,0,0,1,1,1,0,0,0,0
hike_16130,0,1,1,0,0,0,1,0,0
hike_16131,0,1,1,0,0,0,1,0,0
hike_16132,1,1,1,0,0,0,0,0,0
hike_16133,1,0,1,0,0,0,0,1,0
hike_16134,0,0,1,1,0,0,1,0,0
hike_16135,0,1,0,0,0,1,0,1,0
hike_16136,0,0,1,0,0,1,0,0,1
hike_16137,1,0,1,0,0,0,0,0,1
hike_16138,0,1,1,0,1,0,0,0,0
hike_16139,0,1,1,0,0,0,1,0,0
hike_16140,0,1,0,1,1,0,0,0,0
hike_16141,0,1,1,1,0,0,0,0,0
hike_16142,0,0,1,1,0,0,0,0,1
hike_16143,0,0,1,1,0,1,0,0,0
hike_16144,0,1,1,1,0,0,0,0,0
hike_16145,1,1,1,0,0,0,0,0,0
hike_16146,0,0,0,1,0,1,1,0,0
hike_16147,0,0,1,1,1,0,0,0,0
hike_16148,0,0,1,1,1,0,0,0,0
hike_16149,0,1,1,0,0,0,0,0,1
hike_16150,0,1,1,0,1,0,0,0,0
hike_16151,0,1,1,0,1,0,0,0,0
hike_16193,0,0,1,1,0,0,1,0,0
hike_17020,0,0,1,1,0,0,1,0,0
hike_16152,0,1,1,0,0,0,0,0,1
hike_16153,0,1,0,0,1,1,0,0,0
hike_16154,0,1,1,0,1,0,0,0,0
hike_16155,1,0,1,0,1,0,0,0,0
hike_16156,0,1,0,1,1,0,0,0,0
hike_16157,1,0,1,1,0,0,0,0,0
hike_16158,0,1,1,0,1,0,0,0,0
hike_16159,0,0,0,1,1,0,0,0,1
hike_16160,0,1,1,0,0,0,0,0,1
hike_16161,1,0,1,1,0,0,0,0,0
hike_17021,0,0,1,1,1,0,0,0,0
hike_16162,0,0,0,1,1,0,0,0,1
hike_16163,1,1,1,0,0,0,0,0,0
hike_16164,0,1,0,0,1,0,0,0,1
hike_16165,0,0,0,1,0,0,1,0,1
hike_16166,0,1,0,1,0,0,0,0,1
hike_16167,1,0,1,0,1,0,0,0,0
hike_16168,0,1,0,1,0,0,1,0,0
hike_16169,0,1,1,0,0,1,0,0,0
hike_16170,0,0,1,1,0,0,0,0,1
hike_16171,0,0,1,0,1,0,1,0,0
hike_16172,0,0,1,0,1,0,0,0,1
hike_16173,0,1,1,0,1,0,0,0,0
hike_16174,0,0,1,0,1,0,0,0,1
hike_16175,0,0,0,1,1,0,0,0,1
hike_16176,0,0,1,1,0,0,0,0,1
hike_17022,0,0,0,1,1,0,1,0,0
hike_16177,1,0,1,1,0,0,0,0,0
hike_16178,0,1,1,1,0,0,0,0,0
hike_16179,1,1,1,0,0,0,0,0,0
hike_16180,0,1,0,1,0,1,0,0,0
hike_16181,0,1,1,0,0,0,1,0,0
hike_16182,0,0,1,0,1,0,0,0,1
hike_16183,0,1,1,0,0,0,0,0,1
hike_16184,0,1,0,1,1,0,0,0,0
hike_16185,0,1,1,0,1,0,0,0,0
hike_16186,0,1,1,0,0,0,0,0,1
hike_16187,1,1,1,0,0,0,0,0,0
hike_16188,0,0,1,1,0,0,0,0,1
hike_17023,0,0,0,1,1,0,0,1,0
hike_16189,0,0,1,0,1,0,0,0,1
hike_16190,0,1,1,1,0,0,0,0,0
hike_16191,0,0,0,0,0,0,0,0,0
hike_16192,0,0,1,0,1,0,0,0,1
hike_16194,0,1,0,0,0,0,1,0,1
hike_16195,0,0,1,1,0,0,0,0,1
hike_16196,0,1,1,0,1,0,0,0,0
hike_16197,0,1,1,1,0,0,0,0,0
hike_16198,1,1,1,0,0,0,0,0,0
hike_16199,0,0,1,1,0,0,0,0,1
hike_16200,0,1,0,1,1,0,0,0,0
hike_17024,0,1,0,0,1,0,0,1,0
hike_16201,0,1,0,1,0,0,1,0,0
hike_16202,0,0,1,1,0,0,0,0,1
hike_16203,0,1,1,0,0,0,0,0,1
hike_16204,0,1,1,0,1,0,0,0,0
hike_16205,0,0,1,1,1,0,0,0,0
hike_16206,0,0,1,1,0,0,0,0,1
hike_16207,0,1,1,0,0,0,0,0,1
hike_16208,0,1,0,0,1,0,1,0,0
hike_16209,0,0,1,1,0,0,0,0,1
hike_16210,0,0,0,0,0,0,0,0,0
hike_17025,0,1,0,1,1,0,0,0,0
hike_16211,0,0,1,0,1,0,1,0,0
hike_16212,0,1,0,1,0,0,1,0,0
hike_16213,0,0,1,1,0,0,0,0,1
hike_17084,0,1,1,1,0,0,0,0,0
hike_16214,0,0,1,1,1,0,0,0,0
hike_16215,0,1,1,0,0,0,0,0,1
hike_16216,1,1,0,0,0,0,0,0,1
hike_16217,0,1,1,0,0,0,0,0,1
hike_16218,0,1,0,1,0,0,0,0,1
hike_16219,0,1,0,1,1,0,0,0,0
hike_16220,0,1,1,1,0,0,0,0,0
hike_16221,1,0,0,1,0,0,1,0,0
hike_16222,0,1,1,0,0,0,0,0,1
hike_17026,0,0,1,1,0,0,0,1,0
hike_16223,0,1,0,1,0,1,0,0,0
hike_16224,0,1,1,0,0,0,0,0,1
hike_16225,0,1,0,0,0,0,1,0,1
hike_16226,0,1,1,0,1,0,0,0,0
hike_16227,0,0,1,0,1,0,0,0,1
hike_16228,0,0,0,0,0,0,0,0,0
hike_16229,0,1,1,1,0,0,0,0,0
hike_16230,0,1,0,0,1,0,0,0,1
hike_17027,0,1,1,1,0,0,0,0,0
hike_16231,1,1,0,0,0,0,0,0,1
hike_16232,0,0,0,0,0,0,0,0,0
hike_17028,0,0,0,1,0,1,0,1,0
hike_17029,0,1,1,0,1,0,0,0,0
hike_17030,0,0,1,1,1,0,0,0,0
hike_17031,0,1,1,1,0,0,0,0,0
hike_17032,0,0,0,1,0,1,1,0,0
hike_17033,0,0,0,1,1,1,0,0,0
hike_17034,1,0,0,0,1,0,0,1,0
hike_17035,0,0,1,1,1,0,0,0,0
hike_17036,0,0,1,1,1,0,0,0,0
hike_17037,0,1,0,1,1,0,0,0,0
hike_17038,0,0,0,1,1,0,0,1,0
hike_17039,0,1,1,0,0,0,1,0,0
hike_17040,0,1,1,1,0,0,0,0,0
hike_17041,0,0,1,1,1,0,0,0,0
hike_17042,0,0,0,1,1,0,0,1,0
hike_17043,0,0,1,1,1,0,0,0,0
hike_17044,0,1,0,0,1,1,0,0,0
hike_17045,0,1,1,1,0,0,0,0,0
hike_17046,0,0,0,1,1,1,0,0,0
hike_17047,0,0,1,1,0,1,0,0,0
hike_17048,0,0,0,1,1,0,0,1,0
hike_17049,0,1,1,1,0,0,0,0,0
hike_17050,0,1,1,0,1,0,0,0,0
hike_17051,0,1,1,0,1,0,0,0,0
hike_17052,0,0,0,1,1,0,1,0,0
hike_17053,0,0,1,1,0,0,1,0,0
hike_17054,0,0,0,1,0,1,0,1,0
hike_17055,0,1,0,1,0,0,0,0,1
hike_17056,0,0,0,1,0,0,1,1,0
hike_17057,0,1,1,0,1,0,0,0,0
hike_17058,0,1,1,0,1,0,0,0,0
hike_17059,0,0,1,1,0,0,0,1,0
hike_17060,0,1,1,0,0,0,0,0,1
hike_17061,0,1,1,0,0,1,0,0,0
hike_17085,0,0,1,1,0,0,0,1,0
hike_17062,0,0,0,1,1,0,0,1,0
hike_17063,0,1,1,1,0,0,0,0,0
hike_17064,0,0,1,1,0,0,0,1,0
hike_17065,0,0,1,1,0,0,0,0,1
hike_17066,0,1,0,1,1,0,0,0,0
hike_17067,0,0,0,1,1,0,0,1,0
hike_17068,0,1,1,1,0,0,0,0,0
hike_17069,0,1,1,1,0,0,0,0,0
hike_17070,0,0,0,1,1,0,0,1,0
hike_17071,0,1,0,0,1,1,0,0,0
hike_17072,0,0,0,1,1,1,0,0,0
hike_17073,0,0,1,1,1,0,0,0,0
hike_17074,0,1,0,1,0,0,0,1,0
hike_17075,0,0,0,1,1,0,0,1,0
hike_17076,0,1,0,0,1,1,0,0,0
hike_17077,0,1,1,0,0,1,0,0,0
hike_17078,0,0,0,1,1,0,1,0,0
hike_17079,0,0,0,1,1,0,0,1,0
hike_17080,0,1,1,0,1,0,0,0,0
hike_17081,0,0,1,1,0,0,1,0,0
hike_17082,0,1,1,1,0,0,0,0,0
hike_17083,0,0,0,1,0,1,0,1,0
hike_17086,0,0,1,1,0,0,0,1,0
hike_17087,0,1,1,0,0,1,0,0,0
hike_17088,0,1,1,1,0,0,0,0,0
